FirstName,LastName,FullName
Pekka,Rinne,Pekka Rinne
Rip,Riopelle,Rip Riopelle
Gerry,Rioux,Gerry Rioux
Pierre,Rioux,Pierre Rioux
Vic,Ripley,Vic Ripley
Doug,Risebrough,Doug Risebrough
Gary,Rissling,Gary Rissling
Pat,Rissmiller,Pat Rissmiller
Jani,Rita,Jani Rita
Bob,Ritchie,Bob Ritchie
Byron,Ritchie,Byron Ritchie
Dave,Ritchie,Dave Ritchie
Mattias,Ritola,Mattias Ritola
Alex,Ritson,Alex Ritson
Alan,Rittinger,Alan Rittinger
Bob,Rivard,Bob Rivard
Fern,Rivard,Fern Rivard
Paul,Rivard,Paul Rivard
Gus,Rivers,Gus Rivers
Jamie,Rivers,Jamie Rivers
Shawn,Rivers,Shawn Rivers
Wayne,Rivers,Wayne Rivers
Craig,Rivet,Craig Rivet
Garth,Rizzuto,Garth Rizzuto
Andy,Roach,Andy Roach
John Ross,Roach,John Ross Roach
Mickey,Roach,Mickey Roach
Colby,Robak,Colby Robak
Bert,Robertsson,Bert Robertsson
Claude,Robert,Claude Robert
David,Roberts,David Roberts
Doug,Roberts,Doug Roberts
Earl,Robertson,Earl Robertson
Fred,Robertson,Fred Robertson
Gary,Roberts,Gary Roberts
George,Robertson,George Robertson
Geordie,Robertson,Geordie Robertson
Gordie,Roberts,Gordie Roberts
Gord,Roberts,Gord Roberts
Jimmy,Roberts,Jimmy Roberts
Jim,Roberts,Jim Roberts
Joe,Robertson,Joe Robertson
John,Robertson,John Robertson
Mario,Roberge,Mario Roberge
Moe,Roberts,Moe Roberts
Phil,Roberto,Phil Roberto
Rene,Robert,Rene Robert
Serge,Roberge,Serge Roberge
Torrie,Robertson,Torrie Robertson
Florent,Robidoux,Florent Robidoux
Stephane,Robidas,Stephane Robidas
Claude,Robinson,Claude Robinson
Doug,Robinson,Doug Robinson
Earl,Robinson,Earl Robinson
Larry,Robinson,Larry Robinson
Moe,Robinson,Moe Robinson
Nathan,Robinson,Nathan Robinson
Rob,Robinson,Rob Robinson
Scott,Robinson,Scott Robinson
Louis,Robitaille,Louis Robitaille
Luc,Robitaille,Luc Robitaille
Mike,Robitaille,Mike Robitaille
Randy,Robitaille,Randy Robitaille
Dave,Rochefort,Dave Rochefort
Dave,Roche,Dave Roche
Des,Roche,Des Roche
Earl,Roche,Earl Roche
Ernie,Roche,Ernie Roche
Leon,Rochefort,Leon Rochefort
Normand,Rochefort,Normand Rochefort
Travis,Roche,Travis Roche
Frank,Rochon,Frank Rochon
George,Rochon,George Rochon
H,Rochon,H Rochon
J,Rochon,J Rochon
Harvey,Rockburn,Harvey Rockburn
Eddie,Rodden,Eddie Rodden
Mike,Rodden,Mike Rodden
Marc,Rodgers,Marc Rodgers
Bryan,Rodney,Bryan Rodney
Jeremy,Roenick,Jeremy Roenick
Stacy,Roest,Stacy Roest
John,Rogers,John Rogers
Mike,Rogers,Mike Rogers
Lubomir,Rohacik,Lubomir Rohacik
Jeff,Rohlicek,Jeff Rohlicek
Leif,Rohlin,Leif Rohlin
Jon,Rohloff,Jon Rohloff
Todd,Rohloff,Todd Rohloff
Dale,Rolfe,Dale Rolfe
Al,Rollins,Al Rollins
Jerry,Rollins,Jerry Rollins
Dwayne,Roloson,Dwayne Roloson
Brian,Rolston,Brian Rolston
Larry,Romanchych,Larry Romanchych
Roberto,Romano,Roberto Romano
Russell,Romaniuk,Russell Romaniuk
Igor,Romashin,Igor Romashin
Doug,Rombough,Doug Rombough
Lorne,Rombough,Lorne Rombough
Aaron,Rome,Aaron Rome
Alex,Romeril,Alex Romeril
Dale,Rominski,Dale Rominski
Doc,Romnes,Doc Romnes
Ed,Ronan,Ed Ronan
Skene,Ronan,Skene Ronan
Cliff,Ronning,Cliff Ronning
Jonas,Ronnqvist,Jonas Ronnqvist
Len,Ronson,Len Ronson
Paul,Ronty,Paul Ronty
Steve,Rooney,Steve Rooney
Walter,Rooney,Walter Rooney
Bill,Root,Bill Root
Pavel,Rosa,Pavel Rosa
Mike,Rosati,Mike Rosati
Jay,Rosehill,Jay Rosehill
Bob,Roselle,Bob Roselle
Lorne,Rose,Lorne Rose
Art,Ross,Art Ross
Kyle,Rossiter,Kyle Rossiter
Roly,Rossignol,Roly Rossignol
Jared,Ross,Jared Ross
Jim,Ross,Jim Ross
Philip,Ross,Philip Ross
Darcy,Rota,Darcy Rota
Randy,Rota,Randy Rota
Sam,Rothschild,Sam Rothschild
Michel,Rouleau,Michel Rouleau
Rolly,Roulston,Rolly Roulston
Tom,Roulston,Tom Roulston
Magnus,Roupe,Magnus Roupe
Allan,Rourke,Allan Rourke
Bob,Rouse,Bob Rouse
Bobby,Rousseau,Bobby Rousseau
Dominic,Roussel,Dominic Roussel
Dunc,Rousseau,Dunc Rousseau
Guy,Rousseau,Guy Rousseau
Roland,Rousseau,Roland Rousseau
Jean-Marc,Routhier,Jean-Marc Routhier
Bobby,Rowe,Bobby Rowe
Mike,Rowe,Mike Rowe
Ron,Rowe,Ron Rowe
Tom,Rowe,Tom Rowe
,Roy, Roy
Andre,Roy,Andre Roy
Derek,Roy,Derek Roy
Gaetan,Royer,Gaetan Royer
Remi,Royer,Remi Royer
Jean-Yves,Roy,Jean-Yves Roy
Mathieu,Roy,Mathieu Roy
Patrick,Roy,Patrick Roy
Pierre,Roy,Pierre Roy
Stephane,Roy,Stephane Roy
Michal,Rozsival,Michal Rozsival
Gino,Rozzini,Gino Rozzini
Steve,Rucchin,Steve Rucchin
Martin,Rucinsky,Martin Rucinsky
Mike,Rucinski,Mike Rucinski
Mike,Rucinski,Mike Rucinski
Cody,Rudkowsky,Cody Rudkowsky
Claude,Ruel,Claude Ruel
Bernie,Ruelle,Bernie Ruelle
Jason,Ruff,Jason Ruff
Lindy,Ruff,Lindy Ruff
Kent,Ruhnke,Kent Ruhnke
Darren,Rumble,Darren Rumble
David,Rundblad,David Rundblad
Thomas,Rundqvist,Thomas Rundqvist
Paul,Runge,Paul Runge
Reijo,Ruotsalainen,Reijo Ruotsalainen
Duane,Rupp,Duane Rupp
Mike,Rupp,Mike Rupp
Pat,Rupp,Pat Rupp
Terry,Ruskowski,Terry Ruskowski
Blair,Russel,Blair Russel
Bob,Russell,Bob Russell
Cam,Russell,Cam Russell
Church,Russell,Church Russell
Ernie,Russell,Ernie Russell
Kris,Russell,Kris Russell
Phil,Russell,Phil Russell
Ryan,Russell,Ryan Russell
Jim,Rutherford,Jim Rutherford
Wayne,Rutledge,Wayne Rutledge
Jack,Ruttan,Jack Ruttan
Christian,Ruuttu,Christian Ruuttu
Jarkko,Ruutu,Jarkko Ruutu
Tuomo,Ruutu,Tuomo Ruutu
Stefan,Ruzicka,Stefan Ruzicka
Vladimir,Ruzicka,Vladimir Ruzicka
Bobby,Ryan,Bobby Ryan
Matt,Ryan,Matt Ryan
Michael,Ryan,Michael Ryan
Prestin,Ryan,Prestin Ryan
Ron,Ryan,Ron Ryan
Terry,Ryan,Terry Ryan
Terry,Ryan,Terry Ryan
Warren,Rychel,Warren Rychel
Al,Rycroft,Al Rycroft
Mark,Rycroft,Mark Rycroft
Michael,Ryder,Michael Ryder
Blaine,Rydman,Blaine Rydman
Andy,Rymsha,Andy Rymsha
Jussi,Rynnas,Jussi Rynnas
Rick,Rypien,Rick Rypien
Jason,Ryznar,Jason Ryznar
Brandon,Saad,Brandon Saad
Olli,Saarinen,Olli Saarinen
Simo,Saarinen,Simo Saarinen
Gunther,Sabetzki,Gunther Sabetzki
Shaun,Sabol,Shaun Sabol
Bob,Sabourin,Bob Sabourin
Dany,Sabourin,Dany Sabourin
Gary,Sabourin,Gary Sabourin
Ken,Sabourin,Ken Sabourin
Oscar,Sabourin,Oscar Sabourin
David,Sacco,David Sacco
Joe,Sacco,Joe Sacco
Larry,Sacharuk,Larry Sacharuk
Kirill,Safronov,Kirill Safronov
Rocky,Saganiuk,Rocky Saganiuk
Joe,Sakic,Joe Sakic
Bohumil,Salajka,Bohumil Salajka
Alexander,Salak,Alexander Salak
Brian,Salcido,Brian Salcido
Ruslan,Salei,Ruslan Salei
Don,Saleski,Don Saleski
Anssi,Salmela,Anssi Salmela
Tony,Salmelainen,Tony Salmelainen
Borje,Salming,Borje Salming
Andreas,Salomonsson,Andreas Salomonsson
Sami,Salo,Sami Salo
Tommy,Salo,Tommy Salo
Barry,Salovaara,Barry Salovaara
Bryce,Salvador,Bryce Salvador
Dave,Salvian,Dave Salvian
Phil,Samis,Phil Samis
Gary,Sampson,Gary Sampson
Jerome,Samson,Jerome Samson
Sergei,Samsonov,Sergei Samsonov
Kjell,Samuelsson,Kjell Samuelsson
Martin,Samuelsson,Martin Samuelsson
Mikael,Samuelsson,Mikael Samuelsson
Ulf,Samuelsson,Ulf Samuelsson
Cal,Sandbeck,Cal Sandbeck
Derek,Sanderson,Derek Sanderson
Frank,Sanders,Frank Sanders
Geoff,Sanderson,Geoff Sanderson
Scott,Sandelin,Scott Sandelin
Ed,Sandford,Ed Sandford
Jim,Sandlak,Jim Sandlak
Charlie,Sands,Charlie Sands
Mike,Sands,Mike Sands
Tomas,Sandstrom,Tomas Sandstrom
Terran,Sandwith,Terran Sandwith
Curtis,Sanford,Curtis Sanford
Bobby,Sanguinetti,Bobby Sanguinetti
Everett,Sanipass,Everett Sanipass
Tommi,Santala,Tommi Santala
Mike,Santorelli,Mike Santorelli
Nick,Sanza,Nick Sanza
Oleg,Saprykin,Oleg Saprykin
Yves,Sarault,Yves Sarault
Gary,Sargent,Gary Sargent
Cory,Sarich,Cory Sarich
Geoff,Sarjeant,Geoff Sarjeant
Craig,Sarner,Craig Sarner
Peter,Sarno,Peter Sarno
Dick,Sarrazin,Dick Sarrazin
Fred,Sasakamoose,Fred Sasakamoose
Grant,Sasser,Grant Sasser
Miroslav,Satan,Miroslav Satan
Glen,Sather,Glen Sather
Ted,Sator,Ted Sator
Kurt,Sauer,Kurt Sauer
Michael,Sauer,Michael Sauer
Bernie,Saunders,Bernie Saunders
David,Saunders,David Saunders
Ted,Saunders,Ted Saunders
Bob,Sauve,Bob Sauve
Jean-Francois,Sauve,Jean-Francois Sauve
Max,Sauve,Max Sauve
Philippe,Sauve,Philippe Sauve
Yann,Sauve,Yann Sauve
Andre,Savage,Andre Savage
Brian,Savage,Brian Savage
Edward,Savage,Edward Savage
Joel,Savage,Joel Savage
Reggie,Savage,Reggie Savage
Tony,Savage,Tony Savage
Andre,Savard,Andre Savard
David,Savard,David Savard
Denis,Savard,Denis Savard
Jean,Savard,Jean Savard
Joseph,Savard,Joseph Savard
Marc,Savard,Marc Savard
Serge,Savard,Serge Savard
Ryan,Savoia,Ryan Savoia
Raymond,Sawada,Raymond Sawada
Terry,Sawchuk,Terry Sawchuk
Kevin,Sawyer,Kevin Sawyer
Luca,Sbisa,Luca Sbisa
Peter,Scamurra,Peter Scamurra
Marco,Scandella,Marco Scandella
Fred,Scanlan,Fred Scanlan
Ray,Scapinello,Ray Scapinello
Dave,Scatchard,Dave Scatchard
Colton,Sceviour,Colton Sceviour
Darin,Sceviour,Darin Sceviour
Butch,Schaeffer,Butch Schaeffer
Joe,Schaefer,Joe Schaefer
Nolan,Schaefer,Nolan Schaefer
Peter,Schaefer,Peter Schaefer
Paxton,Schafer,Paxton Schafer
Kevin,Schamehorn,Kevin Schamehorn
Ted,Scharf,Ted Scharf
Petr,Schastlivy,Petr Schastlivy
Mark,Scheifele,Mark Scheifele
John,Schella,John Schella
Brayden,Schenn,Brayden Schenn
Luke,Schenn,Luke Schenn
Chuck,Scherza,Chuck Scherza
Ken,Schinkel,Ken Schinkel
Brad,Schlegel,Brad Schlegel
Dave,Schlemko,Dave Schlemko
Andy,Schliebener,Andy Schliebener
Bobby,Schmautz,Bobby Schmautz
Cliff,Schmautz,Cliff Schmautz
Chris,Schmidt,Chris Schmidt
Clarence,Schmidt,Clarence Schmidt
Jackie,Schmidt,Jackie Schmidt
Milt,Schmidt,Milt Schmidt
Norm,Schmidt,Norm Schmidt
Otto,Schmidt,Otto Schmidt
Robert,Schnabel,Robert Schnabel
Werner,Schnarr,Werner Schnarr
Andy,Schneider,Andy Schneider
Buzz,Schneider,Buzz Schneider
Cory,Schneider,Cory Schneider
Mathieu,Schneider,Mathieu Schneider
Danny,Schock,Danny Schock
Ron,Schock,Ron Schock
Jim,Schoenfeld,Jim Schoenfeld
Dwight,Schofield,Dwight Schofield
Jim,Schraefel,Jim Schraefel
Rob,Schremp,Rob Schremp
Wally,Schreiber,Wally Schreiber
Sweeney,Schriner,Sweeney Schriner
Christoph,Schubert,Christoph Schubert
Dave,Schultz,Dave Schultz
Jesse,Schultz,Jesse Schultz
Jeff,Schultz,Jeff Schultz
Nick,Schultz,Nick Schultz
Paxton,Schulte,Paxton Schulte
Ray,Schultz,Ray Schultz
Maynard,Schurman,Maynard Schurman
Rod,Schutt,Rod Schutt
Corey,Schwab,Corey Schwab
Jaden,Schwartz,Jaden Schwartz
Marek,Schwarz,Marek Schwarz
Scott,Scissons,Scott Scissons
Enio,Sclisizzi,Enio Sclisizzi
Ganton,Scott,Ganton Scott
Harry,Scott,Harry Scott
John,Scott,John Scott
Laurie,Scott,Laurie Scott
Richard,Scott,Richard Scott
Ron,Scott,Ron Scott
Travis,Scott,Travis Scott
Darrel,Scoville,Darrel Scoville
Claudio,Scremin,Claudio Scremin
Ben,Scrivens,Ben Scrivens
Howard,Scruton,Howard Scruton
Rob,Scuderi,Rob Scuderi
Jim,Seaborn,Jim Seaborn
Brent,Seabrook,Brent Seabrook
Glen,Seabrooke,Glen Seabrooke
Doc,Seaman,Doc Seaman
Al,Secord,Al Secord
Daniel,Sedin,Daniel Sedin
Henrik,Sedin,Henrik Sedin
Ron,Sedlbauer,Ron Sedlbauer
Steve,Seftel,Steve Seftel
Brandon,Segal,Brandon Segal
Dan,Seguin,Dan Seguin
Pat,Seguin,Pat Seguin
Steve,Seguin,Steve Seguin
Tyler,Seguin,Tyler Seguin
Earl,Seibert,Earl Seibert
Oliver,Seibert,Oliver Seibert
Dennis,Seidenberg,Dennis Seidenberg
Ric,Seiling,Ric Seiling
Rod,Seiling,Rod Seiling
Jiri,Sejba,Jiri Sejba
Peter,Sejna,Peter Sejna
Andrej,Sekera,Andrej Sekera
Lubomir,Sekeras,Lubomir Sekeras
Teemu,Selanne,Teemu Selanne
Brit,Selby,Brit Selby
Steve,Self,Steve Self
Alex,Selivanov,Alex Selivanov
Frank,Selke,Frank Selke
Luke,Sellars,Luke Sellars
Sean,Selmser,Sean Selmser
Brad,Selwood,Brad Selwood
Alexander,Semak,Alexander Semak
Brandy,Semchuk,Brandy Semchuk
Alexei,Semenov,Alexei Semenov
Anatoli,Semenov,Anatoli Semenov
Dave,Semenko,Dave Semenko
Alexander,Semin,Alexander Semin
Vladimir,Semjonov,Vladimir Semjonov
George,Senick,George Senick
Dick,Sentes,Dick Sentes
Jyrki,Seppa,Jyrki Seppa
Ron,Serafini,Ron Serafini
Jeff,Serowik,Jeff Serowik
George,Servinis,George Servinis
Tom,Serviss,Tom Serviss
Tim,Sestito,Tim Sestito
Tom,Sestito,Tom Sestito
Devin,Setoguchi,Devin Setoguchi
Jaroslav,Sevcik,Jaroslav Sevcik
Brent,Severyn,Brent Severyn
Cam,Severson,Cam Severson
Pierre,Sevigny,Pierre Sevigny
Richard,Sevigny,Richard Sevigny
Dan,Sexton,Dan Sexton
Eddie,Shack,Eddie Shack
Joe,Shack,Joe Shack
Konstantin,Shafranov,Konstantin Shafranov
Paul,Shakes,Paul Shakes
Yevgeny,Shaldybin,Yevgeny Shaldybin
Brendan,Shanahan,Brendan Shanahan
Sean,Shanahan,Sean Shanahan
Dave,Shand,Dave Shand
Daniel,Shank,Daniel Shank
Chuck,Shannon,Chuck Shannon
Darrin,Shannon,Darrin Shannon
Darryl,Shannon,Darryl Shannon
Gerry,Shannon,Gerry Shannon
Ryan,Shannon,Ryan Shannon
Jeff,Shantz,Jeff Shantz
Vadim,Sharifijanov,Vadim Sharifijanov
Glen,Sharpley,Glen Sharpley
Jeff,Sharples,Jeff Sharples
MacGregor,Sharp,MacGregor Sharp
Patrick,Sharp,Patrick Sharp
Scott,Sharples,Scott Sharples
Kevin,Shattenkirk,Kevin Shattenkirk
Tom,Shaughnessy,Tom Shaughnessy
Scott,Shaunessy,Scott Shaunessy
Andrew,Shaw,Andrew Shaw
Brad,Shaw,Brad Shaw
Brian,Shaw,Brian Shaw
David,Shaw,David Shaw
Jim,Shaw,Jim Shaw
Norm,Shay,Norm Shay
Riley,Sheahan,Riley Sheahan
Pat,Shea,Pat Shea
Rob,Shearer,Rob Shearer
Doug,Shedden,Doug Shedden
Bobby,Sheehan,Bobby Sheehan
Neil,Sheehy,Neil Sheehy
Tim,Sheehy,Tim Sheehy
Jody,Shelley,Jody Shelley
Doug,Shelton,Doug Shelton
Frank,Sheppard,Frank Sheppard
Gregg,Sheppard,Gregg Sheppard
James,Sheppard,James Sheppard
Johnny,Sheppard,Johnny Sheppard
Ray,Sheppard,Ray Sheppard
John,Sherf,John Sherf
John,Sheridan,John Sheridan
Fred,Shero,Fred Shero
Gordon,Sherritt,Gordon Sherritt
Jim,Sherrit,Jim Sherrit
Gord,Sherven,Gord Sherven
Jeff,Shevalier,Jeff Shevalier
Jack,Shewchuk,Jack Shewchuk
Alex,Shibicky,Alex Shibicky
Al,Shields,Al Shields
Steve,Shields,Steve Shields
Bill,Shill,Bill Shill
Jack,Shill,Jack Shill
Rick,Shinske,Rick Shinske
Jim,Shires,Jim Shires
Sergei,Shirokov,Sergei Shirokov
Glen,Shirton,Glen Shirton
Timofei,Shishkanov,Timofei Shishkanov
John,Shmyr,John Shmyr
Paul,Shmyr,Paul Shmyr
Bruce,Shoebottom,Bruce Shoebottom
Eddie,Shore,Eddie Shore
Hamby,Shore,Hamby Shore
Steve,Short,Steve Short
Mikhail,Shostak,Mikhail Shostak
Mikhail,Shtalenkov,Mikhail Shtalenkov
Gary,Shuchuk,Gary Shuchuk
Ron,Shudra,Ron Shudra
Richard,Shulmistra,Richard Shulmistra
Byron,Shutt,Byron Shutt
Steve,Shutt,Steve Shutt
Denis,Shvidki,Denis Shvidki
Alva,Sibbetts,Alva Sibbetts
Bob,Sicinski,Bob Sicinski
Peter,Sidorkiewicz,Peter Sidorkiewicz
Babe,Siebert,Babe Siebert
Jaime,Sifers,Jaime Sifers
Jordan,Sigalet,Jordan Sigalet
Jonathan,Sigalet,Jonathan Sigalet
Mike,Siklenka,Mike Siklenka
Jakob,Silfverberg,Jakob Silfverberg
Dave,Silk,Dave Silk
Mike,Sillinger,Mike Sillinger
Mike,Siltala,Mike Siltala
Risto,Siltanen,Risto Siltanen
Martin,Simard,Martin Simard
Roman,Simicek,Roman Simicek
Jon,Sim,Jon Sim
Charlie,Simmer,Charlie Simmer
Al,Simmons,Al Simmons
Don,Simmons,Don Simmons
Gary,Simmons,Gary Simmons
Wayne,Simmonds,Wayne Simmonds
Ben,Simon,Ben Simon
Chris,Simon,Chris Simon
Cully,Simon,Cully Simon
Frank,Simonetti,Frank Simonetti
Jason,Simon,Jason Simon
Thain,Simon,Thain Simon
Todd,Simon,Todd Simon
Bobby,Simpson,Bobby Simpson
Cliff,Simpson,Cliff Simpson
Craig,Simpson,Craig Simpson
Joe,Simpson,Joe Simpson
Reid,Simpson,Reid Simpson
Terry,Simpson,Terry Simpson
Todd,Simpson,Todd Simpson
Tom,Simpson,Tom Simpson
Al,Sims,Al Sims
Shane,Sims,Shane Sims
Trevor,Sim,Trevor Sim
Reg,Sinclair,Reg Sinclair
Harry,Sinden,Harry Sinden
Alex,Singbush,Alex Singbush
Ilkka,Sinisalo,Ilkka Sinisalo
Ville,Siren,Ville Siren
Bob,Sirois,Bob Sirois
Darryl,Sittler,Darryl Sittler
Gary,Sittler,Gary Sittler
Michal,Sivek,Michal Sivek
Lars-Erik,Sjoberg,Lars-Erik Sjoberg
Tommy,Sjodin,Tommy Sjodin
Fredrik,Sjostrom,Fredrik Sjostrom
Bjorn,Skaare,Bjorn Skaare
Jarrod,Skalde,Jarrod Skalde
Randy,Skarda,Randy Skarda
Paul,Skidmore,Paul Skidmore
Jack,Skille,Jack Skille
Raymie,Skilton,Raymie Skilton
Alf,Skinner,Alf Skinner
Brett,Skinner,Brett Skinner
Jeff,Skinner,Jeff Skinner
Jimmy,Skinner,Jimmy Skinner
Larry,Skinner,Larry Skinner
Wade,Skolney,Wade Skolney
Andrei,Skopintsev,Andrei Skopintsev
Warren,Skorodenski,Warren Skorodenski
Martin,Skoula,Martin Skoula
Glen,Skov,Glen Skov
Karlis,Skrastins,Karlis Skrastins
Pavel,Skrbek,Pavel Skrbek
Petri,Skriko,Petri Skriko
Rob,Skrlac,Rob Skrlac
Brian,Skrudland,Brian Skrudland
Peter,Skudra,Peter Skudra
Alexander,Skvortsov,Alexander Skvortsov
John,Slaney,John Slaney
Jim,Slater,Jim Slater
Peter,Slater,Peter Slater
Terry,Slater,Terry Slater
Rudolf,Slavik,Rudolf Slavik
John,Sleaver,John Sleaver
Mike,Sleep,Mike Sleep
Jiri,Slegr,Jiri Slegr
Louis,Sleigher,Louis Sleigher
Mikhail,Slitchenko,Mikhail Slitchenko
Blake,Sloan,Blake Sloan
David,Sloane,David Sloane
Tod,Sloan,Tod Sloan
Tyler,Sloan,Tyler Sloan
Peter,Slobodian,Peter Slobodian
Ed,Slowinski,Ed Slowinski
Darryl,Sly,Darryl Sly
Matt,Smaby,Matt Smaby
Doug,Smail,Doug Smail
Walt,Smaill,Walt Smaill
Alex,Smart,Alex Smart
Cooper,Smeaton,Cooper Smeaton
Dale,Smedsmo,Dale Smedsmo
Richard,Smehlik,Richard Smehlik
Ladislav,Smid,Ladislav Smid
Don,Smillie,Don Smillie
Alexei,Smirnov,Alexei Smirnov
Alex,Smith,Alex Smith
Al,Smith,Al Smith
Alf,Smith,Alf Smith
Art,Smith,Art Smith
Barry,Smith,Barry Smith
Barry,Smith,Barry Smith
Ben,Smith,Ben Smith
Billy,Smith,Billy Smith
Bobby,Smith,Bobby Smith
Brian,Smith,Brian Smith
Brian,Smith,Brian Smith
Brad,Smith,Brad Smith
Brandon,Smith,Brandon Smith
Brendan,Smith,Brendan Smith
Carl,Smith,Carl Smith
Clint,Smith,Clint Smith
Craig,Smith,Craig Smith
Dallas,Smith,Dallas Smith
Dan,Smith,Dan Smith
Des,Smith,Des Smith
Derek,Smith,Derek Smith
Derrick,Smith,Derrick Smith
Dennis,Smith,Dennis Smith
Derek,Smith,Derek Smith
Devante,Smith-Pelly,Devante Smith-Pelly
D.J.,Smith,D.J. Smith
Don,Smith,Don Smith
Don,Smith,Don Smith
Doug,Smith,Doug Smith
Floyd,Smith,Floyd Smith
Foxy,Smith,Foxy Smith
Frank,Smith,Frank Smith
Gary,Smith,Gary Smith
Geoff,Smith,Geoff Smith
Glenn,Smith,Glenn Smith
Glen,Smith,Glen Smith
Gord,Smith,Gord Smith
Greg,Smith,Greg Smith
Guy,Smith,Guy Smith
Guy,Smith,Guy Smith
Harry,Smith,Harry Smith
Hooley,Smith,Hooley Smith
Jason,Smith,Jason Smith
Jerred,Smithson,Jerred Smithson
Ken,Smith,Ken Smith
Mark,Smith,Mark Smith
Mike,Smith,Mike Smith
Mike,Smith,Mike Smith
Nakina,Smith,Nakina Smith
Nathan,Smith,Nathan Smith
Nick,Smith,Nick Smith
Normie,Smith,Normie Smith
Randy,Smith,Randy Smith
Reilly,Smith,Reilly Smith
Rick,Smith,Rick Smith
Rodger,Smith,Rodger Smith
Ron,Smith,Ron Smith
Ross,Smith,Ross Smith
Rod,Smith,Rod Smith
Sid,Smith,Sid Smith
Stan,Smith,Stan Smith
Stu,Smith,Stu Smith
Stu,Smith,Stu Smith
Steve,Smith,Steve Smith
Steve,Smith,Steve Smith
Tommy,Smith,Tommy Smith
Trevor,Smith,Trevor Smith
Vern,Smith,Vern Smith
Wayne,Smith,Wayne Smith
Wyatt,Smith,Wyatt Smith
Zack,Smith,Zack Smith
Radek,Smolenak,Radek Smolenak
Bryan,Smolinski,Bryan Smolinski
Peter,Smrek,Peter Smrek
John,Smrke,John Smrke
Stan,Smrke,Stan Smrke
Rod,Smylie,Rod Smylie
Stan,Smyl,Stan Smyl
Brad,Smyth,Brad Smyth
Conn,Smythe,Conn Smythe
Greg,Smyth,Greg Smyth
Kevin,Smyth,Kevin Smyth
Ryan,Smyth,Ryan Smyth
Bob,Sneddon,Bob Sneddon
Carl,Sneep,Carl Sneep
Chris,Snell,Chris Snell
Ron,Snell,Ron Snell
Ted,Snell,Ted Snell
Harold,Snepsts,Harold Snepsts
Ed,Snider,Ed Snider
Garth,Snow,Garth Snow
Sandy,Snow,Sandy Snow
Dave,Snuggerud,Dave Snuggerud
Dan,Snyder,Dan Snyder
Dennis,Sobchuk,Dennis Sobchuk
Gene,Sobchuk,Gene Sobchuk
Vladimir,Sobotka,Vladimir Sobotka
Tommy,Soderstrom,Tommy Soderstrom
Doug,Soetaert,Doug Soetaert
Ken,Solheim,Ken Solheim
Bob,Solinger,Bob Solinger
Art,Somers,Art Somers
Radovan,Somik,Radovan Somik
Roy,Sommer,Roy Sommer
Tom,Songin,Tom Songin
Glen,Sonmor,Glen Sonmor
Martin,Sonnenberg,Martin Sonnenberg
Brent,Sopel,Brent Sopel
Lee,Sorochan,Lee Sorochan
John,Sorrell,John Sorrell
Christian,Soucy,Christian Soucy
Sheldon,Souray,Sheldon Souray
Jaroslav,Spacek,Jaroslav Spacek
Nick,Spaling,Nick Spaling
Martin,Spanhel,Martin Spanhel
Emory,Sparrow,Emory Sparrow
Bill,Speck,Bill Speck
Fred,Speck,Fred Speck
Bill,Speer,Bill Speer
Ted,Speers,Ted Speers
Brian,Spencer,Brian Spencer
Gordon,Spence,Gordon Spence
Irv,Spencer,Irv Spencer
Chris,Speyer,Chris Speyer
Jason,Spezza,Jason Spezza
Matthew,Spiller,Matthew Spiller
Vasili,Spiridinov,Vasili Spiridinov
Red,Spooner,Red Spooner
Corey,Spring,Corey Spring
Dan,Spring,Dan Spring
Don,Spring,Don Spring
Frank,Spring,Frank Spring
Jesse,Spring,Jesse Spring
Harvey,Sproule,Harvey Sproule
Andy,Spruce,Andy Spruce
Janis,Sprukts,Janis Sprukts
Jared,Spurgeon,Jared Spurgeon
Tomas,Srsen,Tomas Srsen
Eric,Staal,Eric Staal
Jordan,Staal,Jordan Staal
Marc,Staal,Marc Staal
Ron,Stackhouse,Ron Stackhouse
Ted,Stackhouse,Ted Stackhouse
Drew,Stafford,Drew Stafford
Garrett,Stafford,Garrett Stafford
Butch,Stahan,Butch Stahan
Steve,Staios,Steve Staios
Matt,Stajan,Matt Stajan
Nick,Stajduhar,Nick Stajduhar
Viktor,Stalberg,Viktor Stalberg
Al,Staley,Al Staley
Alex,Stalock,Alex Stalock
Steven,Stamkos,Steven Stamkos
Lorne,Stamler,Lorne Stamler
Martin,St. Amour,Martin St. Amour
Rastislav,Stana,Rastislav Stana
George,Standing,George Standing
Fred,Stanfield,Fred Stanfield
Jack,Stanfield,Jack Stanfield
Jim,Stanfield,Jim Stanfield
Ed,Staniowski,Ed Staniowski
Ed,Stankiewicz,Ed Stankiewicz
Myron,Stankiewicz,Myron Stankiewicz
Allan,Stanley,Allan Stanley
Barney,Stanley,Barney Stanley
Daryl,Stanley,Daryl Stanley
Frederick,Stanley,Frederick Stanley
Wally,Stanowski,Wally Stanowski
Paul,Stanton,Paul Stanton
Brian,Stapleton,Brian Stapleton
Mike,Stapleton,Mike Stapleton
Pat,Stapleton,Pat Stapleton
Tim,Stapleton,Tim Stapleton
Sergei,Starikov,Sergei Starikov
Harold,Starr,Harold Starr
Wilf,Starr,Wilf Starr
Vic,Stasiuk,Vic Stasiuk
